area_id,source_id,source_name,statistics_code,provider_statistic_id_or_tstat,statsDataId,census_year,cdTime,prefecture_name,prefecture_code,municipality_code,municipality_name,municipality_type,area_dimension_source,area_code_confirmed,included_in_target_scope,is_special_ward,is_designated_city_ward,is_city,is_town,is_village,expected_join_key_to_N03,join_key_status,leading_zero_required,normalization_needed,notes
AC_0158,R02_OFF_TGT_001,Population Census of Japan (Kokusei Chosa) 2020 Basic Complete Tabulation,00200521,000001136464,0003445244,2020,2020000000,Tokyo,13,13121,足立区,special_ward,e-Stat getMetaInfo area dimension (metadata only; no values retrieved),yes,yes,true,false,false,false,false,13121,expected_direct_5digit_join,no,no,standard 5-digit JIS municipality code
AC_0159,R02_OFF_TGT_001,Population Census of Japan (Kokusei Chosa) 2020 Basic Complete Tabulation,00200521,000001136464,0003445244,2020,2020000000,Tokyo,13,13122,葛飾区,special_ward,e-Stat getMetaInfo area dimension (metadata only; no values retrieved),yes,yes,true,false,false,false,false,13122,expected_direct_5digit_join,no,no,standard 5-digit JIS municipality code
AC_0160,R02_OFF_TGT_001,Population Census of Japan (Kokusei Chosa) 2020 Basic Complete Tabulation,00200521,000001136464,0003445244,2020,2020000000,Tokyo,13,13123,江戸川区,special_ward,e-Stat getMetaInfo area dimension (metadata only; no values retrieved),yes,yes,true,false,false,false,false,13123,expected_direct_5digit_join,no,no,standard 5-digit JIS municipality code
AC_0161,R02_OFF_TGT_001,Population Census of Japan (Kokusei Chosa) 2020 Basic Complete Tabulation,00200521,000001136464,0003445244,2020,2020000000,Tokyo,13,13201,八王子市,city,e-Stat getMetaInfo area dimension (metadata only; no values retrieved),yes,yes,false,false,true,false,false,13201,expected_direct_5digit_join,no,no,standard 5-digit JIS municipality code
AC_0162,R02_OFF_TGT_001,Population Census of Japan (Kokusei Chosa) 2020 Basic Complete Tabulation,00200521,000001136464,0003445244,2020,2020000000,Tokyo,13,13202,立川市,city,e-Stat getMetaInfo area dimension (metadata only; no values retrieved),yes,yes,false,false,true,false,false,13202,expected_direct_5digit_join,no,no,standard 5-digit JIS municipality code
AC_0163,R02_OFF_TGT_001,Population Census of Japan (Kokusei Chosa) 2020 Basic Complete Tabulation,00200521,000001136464,0003445244,2020,2020000000,Tokyo,13,13203,武蔵野市,city,e-Stat getMetaInfo area dimension (metadata only; no values retrieved),yes,yes,false,false,true,false,false,13203,expected_direct_5digit_join,no,no,standard 5-digit JIS municipality code
AC_0164,R02_OFF_TGT_001,Population Census of Japan (Kokusei Chosa) 2020 Basic Complete Tabulation,00200521,000001136464,0003445244,2020,2020000000,Tokyo,13,13204,三鷹市,city,e-Stat getMetaInfo area dimension (metadata only; no values retrieved),yes,yes,false,false,true,false,false,13204,expected_direct_5digit_join,no,no,standard 5-digit JIS municipality code
AC_0165,R02_OFF_TGT_001,Population Census of Japan (Kokusei Chosa) 2020 Basic Complete Tabulation,00200521,000001136464,0003445244,2020,2020000000,Tokyo,13,13205,青梅市,city,e-Stat getMetaInfo area dimension (metadata only; no values retrieved),yes,yes,false,false,true,false,false,13205,expected_direct_5digit_join,no,no,standard 5-digit JIS municipality code
AC_0166,R02_OFF_TGT_001,Population Census of Japan (Kokusei Chosa) 2020 Basic Complete Tabulation,00200521,000001136464,0003445244,2020,2020000000,Tokyo,13,13206,府中市,city,e-Stat getMetaInfo area dimension (metadata only; no values retrieved),yes,yes,false,false,true,false,false,13206,expected_direct_5digit_join,no,no,standard 5-digit JIS municipality code
AC_0167,R02_OFF_TGT_001,Population Census of Japan (Kokusei Chosa) 2020 Basic Complete Tabulation,00200521,000001136464,0003445244,2020,2020000000,Tokyo,13,13207,昭島市,city,e-Stat getMetaInfo area dimension (metadata only; no values retrieved),yes,yes,false,false,true,false,false,13207,expected_direct_5digit_join,no,no,standard 5-digit JIS municipality code
AC_0168,R02_OFF_TGT_001,Population Census of Japan (Kokusei Chosa) 2020 Basic Complete Tabulation,00200521,000001136464,0003445244,2020,2020000000,Tokyo,13,13208,調布市,city,e-Stat getMetaInfo area dimension (metadata only; no values retrieved),yes,yes,false,false,true,false,false,13208,expected_direct_5digit_join,no,no,standard 5-digit JIS municipality code
AC_0169,R02_OFF_TGT_001,Population Census of Japan (Kokusei Chosa) 2020 Basic Complete Tabulation,00200521,000001136464,0003445244,2020,2020000000,Tokyo,13,13209,町田市,city,e-Stat getMetaInfo area dimension (metadata only; no values retrieved),yes,yes,false,false,true,false,false,13209,expected_direct_5digit_join,no,no,standard 5-digit JIS municipality code
AC_0170,R02_OFF_TGT_001,Population Census of Japan (Kokusei Chosa) 2020 Basic Complete Tabulation,00200521,000001136464,0003445244,2020,2020000000,Tokyo,13,13210,小金井市,city,e-Stat getMetaInfo area dimension (metadata only; no values retrieved),yes,yes,false,false,true,false,false,13210,expected_direct_5digit_join,no,no,standard 5-digit JIS municipality code
AC_0171,R02_OFF_TGT_001,Population Census of Japan (Kokusei Chosa) 2020 Basic Complete Tabulation,00200521,000001136464,0003445244,2020,2020000000,Tokyo,13,13211,小平市,city,e-Stat getMetaInfo area dimension (metadata only; no values retrieved),yes,yes,false,false,true,false,false,13211,expected_direct_5digit_join,no,no,standard 5-digit JIS municipality code
AC_0172,R02_OFF_TGT_001,Population Census of Japan (Kokusei Chosa) 2020 Basic Complete Tabulation,00200521,000001136464,0003445244,2020,2020000000,Tokyo,13,13212,日野市,city,e-Stat getMetaInfo area dimension (metadata only; no values retrieved),yes,yes,false,false,true,false,false,13212,expected_direct_5digit_join,no,no,standard 5-digit JIS municipality code
AC_0173,R02_OFF_TGT_001,Population Census of Japan (Kokusei Chosa) 2020 Basic Complete Tabulation,00200521,000001136464,0003445244,2020,2020000000,Tokyo,13,13213,東村山市,city,e-Stat getMetaInfo area dimension (metadata only; no values retrieved),yes,yes,false,false,true,false,false,13213,expected_direct_5digit_join,no,no,standard 5-digit JIS municipality code
AC_0174,R02_OFF_TGT_001,Population Census of Japan (Kokusei Chosa) 2020 Basic Complete Tabulation,00200521,000001136464,0003445244,2020,2020000000,Tokyo,13,13214,国分寺市,city,e-Stat getMetaInfo area dimension (metadata only; no values retrieved),yes,yes,false,false,true,false,false,13214,expected_direct_5digit_join,no,no,standard 5-digit JIS municipality code
AC_0175,R02_OFF_TGT_001,Population Census of Japan (Kokusei Chosa) 2020 Basic Complete Tabulation,00200521,000001136464,0003445244,2020,2020000000,Tokyo,13,13215,国立市,city,e-Stat getMetaInfo area dimension (metadata only; no values retrieved),yes,yes,false,false,true,false,false,13215,expected_direct_5digit_join,no,no,standard 5-digit JIS municipality code
AC_0176,R02_OFF_TGT_001,Population Census of Japan (Kokusei Chosa) 2020 Basic Complete Tabulation,00200521,000001136464,0003445244,2020,2020000000,Tokyo,13,13218,福生市,city,e-Stat getMetaInfo area dimension (metadata only; no values retrieved),yes,yes,false,false,true,false,false,13218,expected_direct_5digit_join,no,no,standard 5-digit JIS municipality code
AC_0177,R02_OFF_TGT_001,Population Census of Japan (Kokusei Chosa) 2020 Basic Complete Tabulation,00200521,000001136464,0003445244,2020,2020000000,Tokyo,13,13219,狛江市,city,e-Stat getMetaInfo area dimension (metadata only; no values retrieved),yes,yes,false,false,true,false,false,13219,expected_direct_5digit_join,no,no,standard 5-digit JIS municipality code
AC_0178,R02_OFF_TGT_001,Population Census of Japan (Kokusei Chosa) 2020 Basic Complete Tabulation,00200521,000001136464,0003445244,2020,2020000000,Tokyo,13,13220,東大和市,city,e-Stat getMetaInfo area dimension (metadata only; no values retrieved),yes,yes,false,false,true,false,false,13220,expected_direct_5digit_join,no,no,standard 5-digit JIS municipality code
AC_0179,R02_OFF_TGT_001,Population Census of Japan (Kokusei Chosa) 2020 Basic Complete Tabulation,00200521,000001136464,0003445244,2020,2020000000,Tokyo,13,13221,清瀬市,city,e-Stat getMetaInfo area dimension (metadata only; no values retrieved),yes,yes,false,false,true,false,false,13221,expected_direct_5digit_join,no,no,standard 5-digit JIS municipality code
AC_0180,R02_OFF_TGT_001,Population Census of Japan (Kokusei Chosa) 2020 Basic Complete Tabulation,00200521,000001136464,0003445244,2020,2020000000,Tokyo,13,13222,東久留米市,city,e-Stat getMetaInfo area dimension (metadata only; no values retrieved),yes,yes,false,false,true,false,false,13222,expected_direct_5digit_join,no,no,standard 5-digit JIS municipality code
AC_0181,R02_OFF_TGT_001,Population Census of Japan (Kokusei Chosa) 2020 Basic Complete Tabulation,00200521,000001136464,0003445244,2020,2020000000,Tokyo,13,13223,武蔵村山市,city,e-Stat getMetaInfo area dimension (metadata only; no values retrieved),yes,yes,false,false,true,false,false,13223,expected_direct_5digit_join,no,no,standard 5-digit JIS municipality code
AC_0182,R02_OFF_TGT_001,Population Census of Japan (Kokusei Chosa) 2020 Basic Complete Tabulation,00200521,000001136464,0003445244,2020,2020000000,Tokyo,13,13224,多摩市,city,e-Stat getMetaInfo area dimension (metadata only; no values retrieved),yes,yes,false,false,true,false,false,13224,expected_direct_5digit_join,no,no,standard 5-digit JIS municipality code
AC_0183,R02_OFF_TGT_001,Population Census of Japan (Kokusei Chosa) 2020 Basic Complete Tabulation,00200521,000001136464,0003445244,2020,2020000000,Tokyo,13,13225,稲城市,city,e-Stat getMetaInfo area dimension (metadata only; no values retrieved),yes,yes,false,false,true,false,false,13225,expected_direct_5digit_join,no,no,standard 5-digit JIS municipality code
AC_0184,R02_OFF_TGT_001,Population Census of Japan (Kokusei Chosa) 2020 Basic Complete Tabulation,00200521,000001136464,0003445244,2020,2020000000,Tokyo,13,13227,羽村市,city,e-Stat getMetaInfo area dimension (metadata only; no values retrieved),yes,yes,false,false,true,false,false,13227,expected_direct_5digit_join,no,no,standard 5-digit JIS municipality code
AC_0185,R02_OFF_TGT_001,Population Census of Japan (Kokusei Chosa) 2020 Basic Complete Tabulation,00200521,000001136464,0003445244,2020,2020000000,Tokyo,13,13228,あきる野市,city,e-Stat getMetaInfo area dimension (metadata only; no values retrieved),yes,yes,false,false,true,false,false,13228,expected_direct_5digit_join,no,no,standard 5-digit JIS municipality code
AC_0186,R02_OFF_TGT_001,Population Census of Japan (Kokusei Chosa) 2020 Basic Complete Tabulation,00200521,000001136464,0003445244,2020,2020000000,Tokyo,13,13229,西東京市,city,e-Stat getMetaInfo area dimension (metadata only; no values retrieved),yes,yes,false,false,true,false,false,13229,expected_direct_5digit_join,no,no,standard 5-digit JIS municipality code
AC_0187,R02_OFF_TGT_001,Population Census of Japan (Kokusei Chosa) 2020 Basic Complete Tabulation,00200521,000001136464,0003445244,2020,2020000000,Tokyo,13,13303,瑞穂町,town,e-Stat getMetaInfo area dimension (metadata only; no values retrieved),yes,yes,false,false,false,true,false,13303,expected_direct_5digit_join,no,no,standard 5-digit JIS municipality code
AC_0188,R02_OFF_TGT_001,Population Census of Japan (Kokusei Chosa) 2020 Basic Complete Tabulation,00200521,000001136464,0003445244,2020,2020000000,Tokyo,13,13305,日の出町,town,e-Stat getMetaInfo area dimension (metadata only; no values retrieved),yes,yes,false,false,false,true,false,13305,expected_direct_5digit_join,no,no,standard 5-digit JIS municipality code
AC_0189,R02_OFF_TGT_001,Population Census of Japan (Kokusei Chosa) 2020 Basic Complete Tabulation,00200521,000001136464,0003445244,2020,2020000000,Tokyo,13,13307,檜原村,village,e-Stat getMetaInfo area dimension (metadata only; no values retrieved),yes,yes,false,false,false,false,true,13307,expected_direct_5digit_join,no,no,standard 5-digit JIS municipality code
AC_0190,R02_OFF_TGT_001,Population Census of Japan (Kokusei Chosa) 2020 Basic Complete Tabulation,00200521,000001136464,0003445244,2020,2020000000,Tokyo,13,13308,奥多摩町,town,e-Stat getMetaInfo area dimension (metadata only; no values retrieved),yes,yes,false,false,false,true,false,13308,expected_direct_5digit_join,no,no,standard 5-digit JIS municipality code
AC_0191,R02_OFF_TGT_001,Population Census of Japan (Kokusei Chosa) 2020 Basic Complete Tabulation,00200521,000001136464,0003445244,2020,2020000000,Tokyo,13,13361,大島町,town,e-Stat getMetaInfo area dimension (metadata only; no values retrieved),yes,yes,false,false,false,true,false,13361,expected_direct_5digit_join,no,no,island municipality (Tokyo island region); included but flagged; final exclusion deferred to study-area-definition task
AC_0192,R02_OFF_TGT_001,Population Census of Japan (Kokusei Chosa) 2020 Basic Complete Tabulation,00200521,000001136464,0003445244,2020,2020000000,Tokyo,13,13362,利島村,village,e-Stat getMetaInfo area dimension (metadata only; no values retrieved),yes,yes,false,false,false,false,true,13362,expected_direct_5digit_join,no,no,island municipality (Tokyo island region); included but flagged; final exclusion deferred to study-area-definition task
AC_0193,R02_OFF_TGT_001,Population Census of Japan (Kokusei Chosa) 2020 Basic Complete Tabulation,00200521,000001136464,0003445244,2020,2020000000,Tokyo,13,13363,新島村,village,e-Stat getMetaInfo area dimension (metadata only; no values retrieved),yes,yes,false,false,false,false,true,13363,expected_direct_5digit_join,no,no,island municipality (Tokyo island region); included but flagged; final exclusion deferred to study-area-definition task
AC_0194,R02_OFF_TGT_001,Population Census of Japan (Kokusei Chosa) 2020 Basic Complete Tabulation,00200521,000001136464,0003445244,2020,2020000000,Tokyo,13,13364,神津島村,village,e-Stat getMetaInfo area dimension (metadata only; no values retrieved),yes,yes,false,false,false,false,true,13364,expected_direct_5digit_join,no,no,island municipality (Tokyo island region); included but flagged; final exclusion deferred to study-area-definition task
AC_0195,R02_OFF_TGT_001,Population Census of Japan (Kokusei Chosa) 2020 Basic Complete Tabulation,00200521,000001136464,0003445244,2020,2020000000,Tokyo,13,13381,三宅村,village,e-Stat getMetaInfo area dimension (metadata only; no values retrieved),yes,yes,false,false,false,false,true,13381,expected_direct_5digit_join,no,no,island municipality (Tokyo island region); included but flagged; final exclusion deferred to study-area-definition task
AC_0196,R02_OFF_TGT_001,Population Census of Japan (Kokusei Chosa) 2020 Basic Complete Tabulation,00200521,000001136464,0003445244,2020,2020000000,Tokyo,13,13382,御蔵島村,village,e-Stat getMetaInfo area dimension (metadata only; no values retrieved),yes,yes,false,false,false,false,true,13382,expected_direct_5digit_join,no,no,island municipality (Tokyo island region); included but flagged; final exclusion deferred to study-area-definition task
AC_0197,R02_OFF_TGT_001,Population Census of Japan (Kokusei Chosa) 2020 Basic Complete Tabulation,00200521,000001136464,0003445244,2020,2020000000,Tokyo,13,13401,八丈町,town,e-Stat getMetaInfo area dimension (metadata only; no values retrieved),yes,yes,false,false,false,true,false,13401,expected_direct_5digit_join,no,no,island municipality (Tokyo island region); included but flagged; final exclusion deferred to study-area-definition task
AC_0198,R02_OFF_TGT_001,Population Census of Japan (Kokusei Chosa) 2020 Basic Complete Tabulation,00200521,000001136464,0003445244,2020,2020000000,Tokyo,13,13402,青ヶ島村,village,e-Stat getMetaInfo area dimension (metadata only; no values retrieved),yes,yes,false,false,false,false,true,13402,expected_direct_5digit_join,no,no,island municipality (Tokyo island region); included but flagged; final exclusion deferred to study-area-definition task
AC_0199,R02_OFF_TGT_001,Population Census of Japan (Kokusei Chosa) 2020 Basic Complete Tabulation,00200521,000001136464,0003445244,2020,2020000000,Tokyo,13,13421,小笠原村,village,e-Stat getMetaInfo area dimension (metadata only; no values retrieved),yes,yes,false,false,false,false,true,13421,expected_direct_5digit_join,no,no,island municipality (Tokyo island region); included but flagged; final exclusion deferred to study-area-definition task
AC_0200,R02_OFF_TGT_001,Population Census of Japan (Kokusei Chosa) 2020 Basic Complete Tabulation,00200521,000001136464,0003445244,2020,2020000000,Kanagawa,14,14000,神奈川県,prefecture_total,e-Stat getMetaInfo area dimension (metadata only; no values retrieved),yes,no,false,false,false,false,false,14000,not_applicable,no,no,prefecture total row; not a municipality; excluded from target
AC_0201,R02_OFF_TGT_001,Population Census of Japan (Kokusei Chosa) 2020 Basic Complete Tabulation,00200521,000001136464,0003445244,2020,2020000000,Kanagawa,14,14100,横浜市,designated_city_parent,e-Stat getMetaInfo area dimension (metadata only; no values retrieved),yes,no,false,false,false,false,false,14100,not_applicable,no,no,designated-city parent aggregate; excluded to avoid double count; use its wards
AC_0202,R02_OFF_TGT_001,Population Census of Japan (Kokusei Chosa) 2020 Basic Complete Tabulation,00200521,000001136464,0003445244,2020,2020000000,Kanagawa,14,14101,横浜市鶴見区,designated_city_ward,e-Stat getMetaInfo area dimension (metadata only; no values retrieved),yes,yes,false,true,false,false,false,14101,expected_direct_5digit_join,no,no,standard 5-digit JIS municipality code
AC_0203,R02_OFF_TGT_001,Population Census of Japan (Kokusei Chosa) 2020 Basic Complete Tabulation,00200521,000001136464,0003445244,2020,2020000000,Kanagawa,14,14102,横浜市神奈川区,designated_city_ward,e-Stat getMetaInfo area dimension (metadata only; no values retrieved),yes,yes,false,true,false,false,false,14102,expected_direct_5digit_join,no,no,standard 5-digit JIS municipality code
AC_0204,R02_OFF_TGT_001,Population Census of Japan (Kokusei Chosa) 2020 Basic Complete Tabulation,00200521,000001136464,0003445244,2020,2020000000,Kanagawa,14,14103,横浜市西区,designated_city_ward,e-Stat getMetaInfo area dimension (metadata only; no values retrieved),yes,yes,false,true,false,false,false,14103,expected_direct_5digit_join,no,no,standard 5-digit JIS municipality code
AC_0205,R02_OFF_TGT_001,Population Census of Japan (Kokusei Chosa) 2020 Basic Complete Tabulation,00200521,000001136464,0003445244,2020,2020000000,Kanagawa,14,14104,横浜市中区,designated_city_ward,e-Stat getMetaInfo area dimension (metadata only; no values retrieved),yes,yes,false,true,false,false,false,14104,expected_direct_5digit_join,no,no,standard 5-digit JIS municipality code
AC_0206,R02_OFF_TGT_001,Population Census of Japan (Kokusei Chosa) 2020 Basic Complete Tabulation,00200521,000001136464,0003445244,2020,2020000000,Kanagawa,14,14105,横浜市南区,designated_city_ward,e-Stat getMetaInfo area dimension (metadata only; no values retrieved),yes,yes,false,true,false,false,false,14105,expected_direct_5digit_join,no,no,standard 5-digit JIS municipality code
AC_0207,R02_OFF_TGT_001,Population Census of Japan (Kokusei Chosa) 2020 Basic Complete Tabulation,00200521,000001136464,0003445244,2020,2020000000,Kanagawa,14,14106,横浜市保土ケ谷区,designated_city_ward,e-Stat getMetaInfo area dimension (metadata only; no values retrieved),yes,yes,false,true,false,false,false,14106,expected_direct_5digit_join,no,no,standard 5-digit JIS municipality code
AC_0208,R02_OFF_TGT_001,Population Census of Japan (Kokusei Chosa) 2020 Basic Complete Tabulation,00200521,000001136464,0003445244,2020,2020000000,Kanagawa,14,14107,横浜市磯子区,designated_city_ward,e-Stat getMetaInfo area dimension (metadata only; no values retrieved),yes,yes,false,true,false,false,false,14107,expected_direct_5digit_join,no,no,standard 5-digit JIS municipality code
AC_0209,R02_OFF_TGT_001,Population Census of Japan (Kokusei Chosa) 2020 Basic Complete Tabulation,00200521,000001136464,0003445244,2020,2020000000,Kanagawa,14,14108,横浜市金沢区,designated_city_ward,e-Stat getMetaInfo area dimension (metadata only; no values retrieved),yes,yes,false,true,false,false,false,14108,expected_direct_5digit_join,no,no,standard 5-digit JIS municipality code
AC_0210,R02_OFF_TGT_001,Population Census of Japan (Kokusei Chosa) 2020 Basic Complete Tabulation,00200521,000001136464,0003445244,2020,2020000000,Kanagawa,14,14109,横浜市港北区,designated_city_ward,e-Stat getMetaInfo area dimension (metadata only; no values retrieved),yes,yes,false,true,false,false,false,14109,expected_direct_5digit_join,no,no,standard 5-digit JIS municipality code
AC_0211,R02_OFF_TGT_001,Population Census of Japan (Kokusei Chosa) 2020 Basic Complete Tabulation,00200521,000001136464,0003445244,2020,2020000000,Kanagawa,14,14110,横浜市戸塚区,designated_city_ward,e-Stat getMetaInfo area dimension (metadata only; no values retrieved),yes,yes,false,true,false,false,false,14110,expected_direct_5digit_join,no,no,standard 5-digit JIS municipality code
AC_0212,R02_OFF_TGT_001,Population Census of Japan (Kokusei Chosa) 2020 Basic Complete Tabulation,00200521,000001136464,0003445244,2020,2020000000,Kanagawa,14,14111,横浜市港南区,designated_city_ward,e-Stat getMetaInfo area dimension (metadata only; no values retrieved),yes,yes,false,true,false,false,false,14111,expected_direct_5digit_join,no,no,standard 5-digit JIS municipality code
AC_0213,R02_OFF_TGT_001,Population Census of Japan (Kokusei Chosa) 2020 Basic Complete Tabulation,00200521,000001136464,0003445244,2020,2020000000,Kanagawa,14,14112,横浜市旭区,designated_city_ward,e-Stat getMetaInfo area dimension (metadata only; no values retrieved),yes,yes,false,true,false,false,false,14112,expected_direct_5digit_join,no,no,standard 5-digit JIS municipality code
AC_0214,R02_OFF_TGT_001,Population Census of Japan (Kokusei Chosa) 2020 Basic Complete Tabulation,00200521,000001136464,0003445244,2020,2020000000,Kanagawa,14,14113,横浜市緑区,designated_city_ward,e-Stat getMetaInfo area dimension (metadata only; no values retrieved),yes,yes,false,true,false,false,false,14113,expected_direct_5digit_join,no,no,standard 5-digit JIS municipality code
AC_0215,R02_OFF_TGT_001,Population Census of Japan (Kokusei Chosa) 2020 Basic Complete Tabulation,00200521,000001136464,0003445244,2020,2020000000,Kanagawa,14,14114,横浜市瀬谷区,designated_city_ward,e-Stat getMetaInfo area dimension (metadata only; no values retrieved),yes,yes,false,true,false,false,false,14114,expected_direct_5digit_join,no,no,standard 5-digit JIS municipality code
AC_0216,R02_OFF_TGT_001,Population Census of Japan (Kokusei Chosa) 2020 Basic Complete Tabulation,00200521,000001136464,0003445244,2020,2020000000,Kanagawa,14,14115,横浜市栄区,designated_city_ward,e-Stat getMetaInfo area dimension (metadata only; no values retrieved),yes,yes,false,true,false,false,false,14115,expected_direct_5digit_join,no,no,standard 5-digit JIS municipality code
AC_0217,R02_OFF_TGT_001,Population Census of Japan (Kokusei Chosa) 2020 Basic Complete Tabulation,00200521,000001136464,0003445244,2020,2020000000,Kanagawa,14,14116,横浜市泉区,designated_city_ward,e-Stat getMetaInfo area dimension (metadata only; no values retrieved),yes,yes,false,true,false,false,false,14116,expected_direct_5digit_join,no,no,standard 5-digit JIS municipality code
AC_0218,R02_OFF_TGT_001,Population Census of Japan (Kokusei Chosa) 2020 Basic Complete Tabulation,00200521,000001136464,0003445244,2020,2020000000,Kanagawa,14,14117,横浜市青葉区,designated_city_ward,e-Stat getMetaInfo area dimension (metadata only; no values retrieved),yes,yes,false,true,false,false,false,14117,expected_direct_5digit_join,no,no,standard 5-digit JIS municipality code
AC_0219,R02_OFF_TGT_001,Population Census of Japan (Kokusei Chosa) 2020 Basic Complete Tabulation,00200521,000001136464,0003445244,2020,2020000000,Kanagawa,14,14118,横浜市都筑区,designated_city_ward,e-Stat getMetaInfo area dimension (metadata only; no values retrieved),yes,yes,false,true,false,false,false,14118,expected_direct_5digit_join,no,no,standard 5-digit JIS municipality code
AC_0220,R02_OFF_TGT_001,Population Census of Japan (Kokusei Chosa) 2020 Basic Complete Tabulation,00200521,000001136464,0003445244,2020,2020000000,Kanagawa,14,14130,川崎市,designated_city_parent,e-Stat getMetaInfo area dimension (metadata only; no values retrieved),yes,no,false,false,false,false,false,14130,not_applicable,no,no,designated-city parent aggregate; excluded to avoid double count; use its wards
AC_0221,R02_OFF_TGT_001,Population Census of Japan (Kokusei Chosa) 2020 Basic Complete Tabulation,00200521,000001136464,0003445244,2020,2020000000,Kanagawa,14,14131,川崎市川崎区,designated_city_ward,e-Stat getMetaInfo area dimension (metadata only; no values retrieved),yes,yes,false,true,false,false,false,14131,expected_direct_5digit_join,no,no,standard 5-digit JIS municipality code
AC_0222,R02_OFF_TGT_001,Population Census of Japan (Kokusei Chosa) 2020 Basic Complete Tabulation,00200521,000001136464,0003445244,2020,2020000000,Kanagawa,14,14132,川崎市幸区,designated_city_ward,e-Stat getMetaInfo area dimension (metadata only; no values retrieved),yes,yes,false,true,false,false,false,14132,expected_direct_5digit_join,no,no,standard 5-digit JIS municipality code
AC_0223,R02_OFF_TGT_001,Population Census of Japan (Kokusei Chosa) 2020 Basic Complete Tabulation,00200521,000001136464,0003445244,2020,2020000000,Kanagawa,14,14133,川崎市中原区,designated_city_ward,e-Stat getMetaInfo area dimension (metadata only; no values retrieved),yes,yes,false,true,false,false,false,14133,expected_direct_5digit_join,no,no,standard 5-digit JIS municipality code
AC_0224,R02_OFF_TGT_001,Population Census of Japan (Kokusei Chosa) 2020 Basic Complete Tabulation,00200521,000001136464,0003445244,2020,2020000000,Kanagawa,14,14134,川崎市高津区,designated_city_ward,e-Stat getMetaInfo area dimension (metadata only; no values retrieved),yes,yes,false,true,false,false,false,14134,expected_direct_5digit_join,no,no,standard 5-digit JIS municipality code
AC_0225,R02_OFF_TGT_001,Population Census of Japan (Kokusei Chosa) 2020 Basic Complete Tabulation,00200521,000001136464,0003445244,2020,2020000000,Kanagawa,14,14135,川崎市多摩区,designated_city_ward,e-Stat getMetaInfo area dimension (metadata only; no values retrieved),yes,yes,false,true,false,false,false,14135,expected_direct_5digit_join,no,no,standard 5-digit JIS municipality code
AC_0226,R02_OFF_TGT_001,Population Census of Japan (Kokusei Chosa) 2020 Basic Complete Tabulation,00200521,000001136464,0003445244,2020,2020000000,Kanagawa,14,14136,川崎市宮前区,designated_city_ward,e-Stat getMetaInfo area dimension (metadata only; no values retrieved),yes,yes,false,true,false,false,false,14136,expected_direct_5digit_join,no,no,standard 5-digit JIS municipality code
AC_0227,R02_OFF_TGT_001,Population Census of Japan (Kokusei Chosa) 2020 Basic Complete Tabulation,00200521,000001136464,0003445244,2020,2020000000,Kanagawa,14,14137,川崎市麻生区,designated_city_ward,e-Stat getMetaInfo area dimension (metadata only; no values retrieved),yes,yes,false,true,false,false,false,14137,expected_direct_5digit_join,no,no,standard 5-digit JIS municipality code
AC_0228,R02_OFF_TGT_001,Population Census of Japan (Kokusei Chosa) 2020 Basic Complete Tabulation,00200521,000001136464,0003445244,2020,2020000000,Kanagawa,14,14150,相模原市,designated_city_parent,e-Stat getMetaInfo area dimension (metadata only; no values retrieved),yes,no,false,false,false,false,false,14150,not_applicable,no,no,designated-city parent aggregate; excluded to avoid double count; use its wards
AC_0229,R02_OFF_TGT_001,Population Census of Japan (Kokusei Chosa) 2020 Basic Complete Tabulation,00200521,000001136464,0003445244,2020,2020000000,Kanagawa,14,14151,相模原市緑区,designated_city_ward,e-Stat getMetaInfo area dimension (metadata only; no values retrieved),yes,yes,false,true,false,false,false,14151,expected_direct_5digit_join,no,no,standard 5-digit JIS municipality code
AC_0230,R02_OFF_TGT_001,Population Census of Japan (Kokusei Chosa) 2020 Basic Complete Tabulation,00200521,000001136464,0003445244,2020,2020000000,Kanagawa,14,14152,相模原市中央区,designated_city_ward,e-Stat getMetaInfo area dimension (metadata only; no values retrieved),yes,yes,false,true,false,false,false,14152,expected_direct_5digit_join,no,no,standard 5-digit JIS municipality code
AC_0231,R02_OFF_TGT_001,Population Census of Japan (Kokusei Chosa) 2020 Basic Complete Tabulation,00200521,000001136464,0003445244,2020,2020000000,Kanagawa,14,14153,相模原市南区,designated_city_ward,e-Stat getMetaInfo area dimension (metadata only; no values retrieved),yes,yes,false,true,false,false,false,14153,expected_direct_5digit_join,no,no,standard 5-digit JIS municipality code
AC_0232,R02_OFF_TGT_001,Population Census of Japan (Kokusei Chosa) 2020 Basic Complete Tabulation,00200521,000001136464,0003445244,2020,2020000000,Kanagawa,14,14201,横須賀市,city,e-Stat getMetaInfo area dimension (metadata only; no values retrieved),yes,yes,false,false,true,false,false,14201,expected_direct_5digit_join,no,no,standard 5-digit JIS municipality code
AC_0233,R02_OFF_TGT_001,Population Census of Japan (Kokusei Chosa) 2020 Basic Complete Tabulation,00200521,000001136464,0003445244,2020,2020000000,Kanagawa,14,14203,平塚市,city,e-Stat getMetaInfo area dimension (metadata only; no values retrieved),yes,yes,false,false,true,false,false,14203,expected_direct_5digit_join,no,no,standard 5-digit JIS municipality code
